Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,[Age],[Bounds],[Cities],[Education level],[Freq],[Hazard type],[IHR Capacity],[Level/Status],[Location],[Migratory status],[Mode of transportation],[Name of international agreement],[Name of international institution],[Name of non-communicable disease],[Quantile],[Reporting Type],[Sex],[Tariff regime (status)],[Type of facilities],[Type of mobile technology],[Type of occupation],[Type of product],[Type of skill],[Type of speed]
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","105979167","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","CRO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","13934710.229","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","FEO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","36225200.7438","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","GBO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","19168785.1","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","WCH","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","30828000","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","RAW","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","630000","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","COL","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","34100233.16","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","GAS","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","9650609.154","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NMA","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","218951061.613","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","BIM","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","349998593.453","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NMC","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","65558233.16","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","FOF","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","654603799.95","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","WOD","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","55614322.4443","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","CPR","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2014","13934710.229","2014","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NFO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","10129287.2948","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NMA","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","37380898.68","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","GAS","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","1907757.14286","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","COL","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","56429990.8093","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","CPR","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","33857434.6453","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","MEO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","365482269.759","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NMM","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","612470.95714","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","PET","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","223794132.284","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","BIM","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","30533900.8543","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NFO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","694717860.368","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","WOD","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","71584023.68","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","FOF","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","361837628.131","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NMC","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","32295367.8571","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","RAW","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","19238037.1","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","WCH","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","37611140.1249","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","GBO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","30533900.8543","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","FEO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2015","107331028.325","2015","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","CRO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2016","613216.91429","2016","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","PET","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2016","377708453.488","2016","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","NMM","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2016","50876450.1451","2016","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","MEO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2016","109902493.293","2016","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","CRO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2016","47133091.4797","2016","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","FEO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2016","38997079.5059","2016","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","GBO","",""
"12","12.2","12.2.2","EN_MAT_DOMCMPC","Domestic material consumption per capita, by type of raw material (tonnes)","818","Egypt","2016","19614674.7358","2016","Environment Live Global Material Flows Database","","C","","","","","","","","","","","","","","","","G","","","","","","WCH","",""
